threshold,afl_precision,afl_recall,afl_f1,macro_f1,accuracy
0.7227272727272727,0.9877049180327855,0.47628458498023685,0.6426666666662271,0.7855044563279858,0.8806236080178174
0.7276767676767677,0.9875346260387797,0.4696969696969694,0.6366071428567054,0.782061363058135,0.8791388270230142
0.7326262626262626,0.9874476987447685,0.46640316205533566,0.6335570469794294,0.7803299253590918,0.8783964365256125
0.7375757575757576,0.9872881355932189,0.460474308300395,0.6280323450130427,0.7771965353669306,0.8770601336302896
0.7425252525252525,0.9871977240398279,0.45718050065876126,0.6249437190450419,0.7754463461437704,0.8763177431328879
0.7474747474747474,0.9871611982881583,0.45586297760210776,0.6237043713380079,0.7747443730303438,0.8760207869339273
0.7524242424242424,0.9870689655172399,0.452569169960474,0.6205962059616279,0.772984670145209,0.8752783964365256
0.7573737373737374,0.9870503597122288,0.4519104084321473,0.6199728874826232,0.7726319087855,0.8751299183370452
0.7623232323232323,0.9869375907111742,0.4479578392621868,0.6162211146348214,0.770509562911162,0.8742390497401633
0.7672727272727272,0.9868613138686116,0.44532279314887985,0.6137085792097389,0.7690891347280093,0.873645137342242
0.7722222222222221,0.9881656804733713,0.4400527009222659,0.6089334548765102,0.766421321266067,0.8726057906458797
0.7771717171717172,0.9880597014925359,0.4361001317523054,0.605118829981293,0.7642683318495722,0.8717149220489978
0.7821212121212121,0.987933634992457,0.4314888010540182,0.6006419073815111,0.7617435774840404,0.8706755753526355
0.787070707070707,0.9878234398782328,0.4275362318840577,0.5967816091949801,0.7595683167712293,0.8697847067557535
0.792020202020202,0.9877675840978578,0.4255599472990775,0.5948434622463556,0.7584767851152456,0.8693392724573126
0.796969696969697,0.9876543209876527,0.421607378129117,0.5909510618647694,0.7562858635582139,0.8684484038604305
0.8019191919191919,0.9874608150470203,0.41501976284584957,0.5844155844151672,0.7526108326886124,0.8669636228656273
0.8068686868686868,0.9874213836477972,0.41370223978919607,0.583101207056222,0.751872271962395,0.8666666666666667
0.8118181818181818,0.9887640449438186,0.4057971014492751,0.5754320411018755,0.7475977400321223,0.8650334075723831
0.8167676767676767,0.98865478119935,0.40184453227931466,0.57142857142816,0.745352574201273,0.8641425389755011
0.8217171717171717,0.9885433715220933,0.39789196310935415,0.5674025364016568,0.7430963832702513,0.8632516703786192
0.8266666666666667,0.988429752066114,0.3939393939393937,0.5633537447004868,0.7408290711695186,0.8623608017817372
0.8316161616161616,0.9882550335570452,0.38801054018445297,0.5572374645218273,0.7374070380025746,0.8610244988864143
0.8365656565656565,0.9881355932203373,0.3840579710144925,0.5531309297908678,0.7351114955240461,0.8601336302895323
0.8415151515151514,0.9879725085910636,0.37878787878787856,0.5476190476186464,0.7320329187083805,0.8589458054936897
0.8464646464646465,0.9895652173913025,0.3748353096179181,0.5437171524124056,0.729887933682011,0.858203414996288
0.8514141414141414,0.9893805309734496,0.36824769433465065,0.5367258761397866,0.7259900567141591,0.8567186340014847
0.8563636363636363,0.9893238434163683,0.3662714097496704,0.5346153846149897,0.7248142770311339,0.8562731997030438
0.8613131313131313,0.9891696750902509,0.3610013175230564,0.5289575289571365,0.7216642356140515,0.8550853749072012
0.8662626262626262,0.9890909090909072,0.35836627140974947,0.5261121856862628,0.7200811761620429,0.8544914625092799
0.8712121212121212,0.9890109890109872,0.35573122529644247,0.5232558139530987,0.718492714972536,0.8538975501113586
0.8761616161616161,0.988888888888887,0.351778656126482,0.5189504373173967,0.7160998243371255,0.8530066815144766
0.8811111111111111,0.9887640449438183,0.3478260869565215,0.5146198830405502,0.713694597327089,0.8521158129175946
0.886060606060606,0.9885057471264348,0.3399209486166006,0.5058823529407951,0.7088466882816118,0.8503340757238307
0.891010101010101,0.9882583170254383,0.33267457180500637,0.497782158698489,0.7043582587917896,0.8487008166295471
0.895959595959596,0.987927565392352,0.32345191040843196,0.48734491315099265,0.6985829759995148,0.8466221232368226
0.9009090909090909,0.9874999999999979,0.3122529644268773,0.47447447447410895,0.6914736389108774,0.844097995545657
0.9058585858585858,0.9892473118279548,0.30303030303030287,0.4639435199189547,0.6857020637813686,0.8421677802524128
0.9108080808080807,0.9911308203991108,0.29446640316205513,0.454037582528849,0.6802837247486462,0.8403860430586488
0.9157575757575758,0.9931034482758597,0.284584980237154,0.4423963133637086,0.673920219719277,0.8383073496659242
0.9207070707070707,0.99760765550239,0.2747035573122528,0.4307851239666031,0.6676207568854998,0.83637713437268
0.9256565656565656,0.9975308641975283,0.2661396574440051,0.42017680707194993,0.6618074647641661,0.8344469190794358
0.9306060606060605,0.9973333333333306,0.24637681159420274,0.39513998943444145,0.6481184960562414,0.829992576095026
0.9355555555555555,0.9971509971509942,0.23056653491436085,0.374531835205687,0.6368823299812395,0.8264291017074982
0.9405050505050505,0.9968152866242006,0.20619235836627128,0.34170305676827456,0.619038502091102,0.820935412026726
0.9454545454545454,0.9964028776978381,0.18247694334650846,0.3084632516701166,0.6010364913482954,0.8155902004454343
0.9504040404040404,0.9954337899543334,0.14361001317523048,0.25100748416788526,0.5700618261205312,0.806829992576095
